school,used,ploc,m_CC,m_EE,m_F,m_G,m_MD,m_NBT,m_NF,m_NS,m_OA,m_RP,m_SP,s_CC,s_EE,s_F,s_G,s_MD,s_NBT,s_NF,s_NS,s_OA,s_RP,s_SP,n_CC,n_EE,n_F,n_G,n_MD,n_NBT,n_NF,n_NS,n_OA,n_RP,n_SP
750,5,-3.11,.338333333333333, , ,-.1684,.4284,-.120666666666667, , ,-1.56, , ,.1615483415782, , ,1.14270788043139,.1724436139728,1.49062895002971, , ,.814587011926903, , ,6, , ,5,5,6, , ,2, , 
2064,7,-2.27,.3385, , ,.478,-3.134,.136083333333333,-.344, ,-.1165, ,.571,.0247487373415291, , ,.239330315672712,2.28254068967018,.825128360078637, , ,1.11256385584529, , ,2, , ,3,2,12,1, ,4, ,1
750,6,-3.13,.339, , ,.878666666666667,-.561142857142857,-.4622, , ,.207333333333333, ,.875,.211203693149528, , ,.282386850496501,.93818431532605,.995473103604512, , ,.810956390113961, , ,3, , ,3,7,5, , ,6, ,1
4054,5,-2.83,.339666666666667, , ,.1426,-2.833,.08675, , ,.158571428571429, , ,.211022115744614, , ,.876571617154012, ,.975676871275966, , ,.953849543890939, , ,3, , ,5,1,8, , ,7, , 
3866,5,-4.08,.341, , ,-.2558,.331714285714286,-.0663333333333333, , ,-.0235, , ,.0875728268357257, , ,1.3717706440947,1.60085307615302,.675349382082184, , ,.732770291428358, , ,3, , ,5,7,12, , ,6, , 
3937,5,-4.08,.341, , ,-.1392,.830142857142857,-.104916666666667, , ,-.208, , ,.0783275175146002, , ,.942930279029744,1.81013024848587,.90374693055786, , ,1.90166329110263, , ,6, , ,10,14,24, , ,12, , 
3935,5,-4.08,.341, , ,.6728,.0978571428571429,-.466916666666667, , ,.2715, , ,.0783275175146002, , ,.310101345441203,.60323982437691,.937810072394223, , ,1.58173262307796, , ,6, , ,10,14,24, , ,12, , 
3936,5,-4.09,.343, , ,-.3222,.0255000000000001,-.1654, , ,.465, , ,.0783275175146002, , ,.812173599395816,.941855190568062,.794058356598689, , ,1.24255716475835, , ,6, , ,10,16,20, , ,14, , 
3932,5,-4.1,.344333333333333, , ,-.278,.695571428571429,.207272727272727, , ,-.729125, , ,.0788382309965582, , ,.915057219132068,1.50369870725415,1.01983267450238, , ,.721597013574751, , ,6, , ,8,14,22, , ,16, , 
4054,5,-3.06,.345, , ,.778666666666667,-.1598,-.388333333333333, , ,.0581666666666666, , ,.257386868351903, , ,1.49247307066716,.934545451008136,.787242190603798, , ,.829734997855741, , ,2, , ,6,5,6, , ,6, , 
3930,5,-4.12,.347666666666667, , ,.2,.7312,-.306, , ,-1.21766666666667, , ,.0793490180573564, , ,1.3260861855206,.20397102190698,.683418569528565, , ,.938809600859869, , ,6, , ,8,10,18, , ,6, , 
750,4,-2.25,.3485, , , ,.0897142857142857,-.00322222222222221, , ,-.106428571428571, , ,.00494974746830584, , , ,.990115265055154,.974867141945222, , ,.877619860217178, , ,2, , , ,7,9, , ,7, , 
491,7,-2.22,.349, , ,-1.0322,.573,.163428571428571,-.388, ,.204333333333333, ,.556, , , ,1.22290850025666,.227090290413307,.792133586617572, , ,.776096299866625, , ,1, , ,5,4,7,1, ,6, ,1
3929,5,-4.02,.349, , ,.18,-.5688,.196, , ,.1525, , ,.0912213425319609, , ,.599857983192689,.982205545358675,1.43338168246251, , ,.873042790638417, , ,4, , ,6,10,22, , ,8, , 
396,6,-3.02,.35, , ,.25275,.139142857142857,-.4756, , ,.236, ,-1.209,.136808869108208, , ,.520736897738836,.993787775562339,1.04732673984769, , ,1.07253531410392, , ,4, , ,4,7,5, , ,4, ,1
3932,5,-4.14,.351666666666667, , ,.746,-.073,-.7385, , ,1.030625, , ,.080181460866379, , ,.340145347083945,1.18817066891147,.764827403092841, , ,2.07948986933494, , ,6, , ,8,14,24, , ,16, , 
4083,5,-5.76,.3525, , ,-.593857142857143,.31675,-.7915, , ,.464666666666667, , ,1.16245257967798, , ,.902938984385883,.913518609553194,.444770165366338, , ,.506766547172693, , ,8, , ,7,4,2, , ,3, , 
491,6,-2.61,.352666666666667, , ,-.0596666666666667,-.3965,.0384285714285714, , ,-.1228, ,.676,.0277908857961263, , ,1.40939786197274,1.11433014258193,.966363433556075, , ,.85429983027038, , ,3, , ,3,4,7, , ,5, ,1
4054,5,-4.14,.35275, , ,.678833333333333,-.552,-.2964, , ,-.1142, , ,.987484810009754, , ,.339384393669872,1.10233539965536,.988395315650575, , ,.989272813737444, , ,4, , ,6,4,5, , ,5, , 
3945,5,-4.15,.353333333333333, , ,-.713,-.1855,1.18883333333333, , ,.695833333333333, , ,.0907872972024905, , ,1.10750494355556,1.23118475461646,4.86315658494531, , ,1.77683689928667, , ,3, , ,6,6,12, , ,6, , 
3910,5,-4.15,.353333333333333, , ,.031,.507,-.01925, , ,-.1845, , ,.0907872972024905, , ,1.01172604987714,1.88171878876733,.802785845438473, , ,2.01744737229996, , ,3, , ,6,6,12, , ,6, , 
3934,5,-4.15,.353333333333333, , ,-.0311666666666667,.573,-.621583333333333, , ,.342333333333333, , ,.0812026272152981, , ,1.17202985017318,.439031578901481,.951086103022391, , ,.8873983765975, , ,6, , ,12,12,24, , ,12, , 
3932,5,-4.15,.353333333333333, , ,-.307,.220833333333333,-.198, , ,.395666666666667, , ,.0812026272152981, , ,.975286997387296,.871849323234378,.916226761375627, , ,1.04477220947773, , ,6, , ,12,12,24, , ,12, , 
3937,5,-4.17,.357333333333333, , ,-.1018,-.524,-.109363636363636, , ,1.05583333333333, , ,.0820357645583112, , ,.933541500595091,.891537306696007,.749241937240222, , ,1.51260683068748, , ,6, , ,10,14,22, , ,12, , 
4143,7,-2.3,.358, , ,.423,-.0486,.528571428571429, ,-.323,-1.1272, ,.579,.00565685424949239, , ,.123036579926459,1.12881987048422,.241319191903488, ,.369898634763634,1.29297281487276, , ,2, , ,2,5,7, ,3,5, ,1
3937,5,-4.18,.358333333333333, , ,.111,.059875,-.445727272727273, , ,.503142857142857, , ,.0820357645583112, , ,.88147981636942,.933886565203005,.797316223447862, , ,1.28371832862694, , ,6, , ,10,16,22, , ,14, , 
3936,5,-4.18,.358333333333333, , ,.5156,-.761875,.146818181818182, , ,.00585714285714283, , ,.0820357645583112, , ,.598498714377158,.923082580271126,.745114988656346, , ,.628309435909367, , ,6, , ,10,16,22, , ,14, , 
4054,6,-2.33,.359, , ,.51275,.193142857142857,-.392333333333333, , ,.260833333333333, ,-1.707, , , ,.181307059983885,.737239316317171,1.13073209323282, , ,.670585838403009, , ,1, , ,4,7,6, , ,6, ,1
3935,5,-4.18,.359, , ,-.0168,.329571428571429,.0751666666666667, , ,-.3374, , ,.0822240840630043, , ,1.00811185446413,1.69956110688729,.760311701907824, , ,.442203372015888, , ,6, , ,10,14,24, , ,10, , 
3935,5,-4.18,.359, , ,.0151999999999999,-.177857142857143,-.0784166666666667, , ,-.0464, , ,.0822240840630043, , ,1.03744373876905,.733799685215235,.828376774004526, , ,1.4668547758157, , ,6, , ,10,14,24, , ,10, , 
3960,5,-4.19,.360666666666667, , ,1.8515,.2525,-.312692307692308, , ,-.433285714285714, , ,.0922893998969185, , ,2.8391660571372,.915587188639072,.840991318288065, , ,.455666440241, , ,3, , ,6,6,13, , ,7, , 
4095,4,-7.04,.36075, , ,.438,-.351, , , ,-.592, , ,1.01829321485934, , ,1.03464808832118,1.01805083370134, , , ,.451432165446814, , ,8, , ,4,5, , , ,3, , 
4087,6,-3.8,.362571428571429, , ,-.237,.434333333333333,-.796,-.192, ,.706, , ,.752394146960855, , ,.574780827794386,.254705058188224,.820268980274154, , , , , ,7, , ,3,6,6,1, ,1, , 
750,6,-2.87,.3635, , ,.0915,.3784,-.636, , ,.1885, ,.767,.140296115413079, , ,.256679761570717,.159205213482474,1.14640786808186, , ,.701710695372388, , ,4, , ,2,5,7, , ,6, ,1
750,6,-3.26,.36375, , ,-.577166666666667,.438,.281727272727273, , ,-.134, ,-1.068,.244100218489592, , ,.836916104915341, ,1.03612229885367, , ,.865498700172334, , ,4, , ,6,1,11, , ,2, ,1
4054,8,-2.32,.364, , ,-.5345,.475428571428571,.05775, ,-.121,-.345833333333333,-.595,.583, , , ,1.0908285841506,.0724335491855745,.992726002815816, , ,1.14625780986071, , ,1, , ,4,7,4, ,1,6,1,1
3914,5,-4.21,.364333333333333, , ,.27175,1.01766666666667,-.331166666666667, , ,-.18475, , ,.0934309013835002, , ,.863703025736663,1.48358830767389,.992016571831277, , ,1.74013790504415, , ,3, , ,4,6,12, , ,8, , 
3935,5,-4.21,.364333333333333, , ,-.22975,-.3965,.0384166666666667, , ,.462375, , ,.0835671386770342, , ,.86703513687245,1.11604410958772,.915262324794594, , ,1.57794228348188, , ,6, , ,8,12,24, , ,16, , 
491,5,-2.31,.365, , ,.580666666666667,-.00742857142857147,.609, , ,-.55625, , , , , ,.141139410985498,.872738765256221,.167917837051339, , ,.884811965496463, , ,1, , ,3,7,6, , ,8, , 
750,5,-2.34,.369, , ,.4535,.15525,-.0702, , ,-.293833333333333, , , , , ,.39726439558561,1.10557809161844,.96008238072458, , ,1.13837821775835, , ,1, , ,4,4,10, , ,6, , 
3933,4,-5.34,.369333333333333, , ,.148666666666667,-.1378, , , ,-1.32066666666667, , ,.49661781079619, , ,.690210885647761,.955644128323928, , , ,.998501043230969, , ,9, , ,6,5, , , ,3, , 
3932,5,-4.24,.369666666666667, , ,.5378,.294142857142857,-.809909090909091, , ,.531285714285714, , ,.0849109337286233, , ,.607190762629194,.798114976982337,.541491143056521, , ,1.31447991637356, , ,6, , ,10,14,22, , ,14, , 
3933,5,-4.25,.370666666666667, , ,.0168,-.321833333333333,.098, , ,.1002, , ,.0849109337286233, , ,.999506411518539,.693288977310765,.785799177796775, , ,.777063246389178, , ,6, , ,10,12,24, , ,10, , 
396,5,-2.46,.3715, , ,-.818666666666667,.00383333333333334,.00837499999999999, , ,.6155, , ,.0275771644662754, , ,.994169167362041,.520541416860048,.971544563715795, , ,.469792613820183, , ,2, , ,3,6,8, , ,6, , 
3934,5,-4.27,.375333333333333, , ,-.88325,-.0316,.0385, , ,.207, , ,.0859317558686349, , ,2.4100409451175,2.05524462993798,1.05059151040694, , ,.83370994156641, , ,6, , ,8,10,24, , ,16, , 
4087,7,-2.38,.376, , ,-.858142857142857,-.30125,.6775,-.463, ,.206166666666667, ,.603, , , ,1.43729948498001,1.33615527416041,.321928045790774,.149906637611548, ,.893231978081096, , ,1, , ,7,4,4,2, ,6, ,1
3945,5,-4.28,.376, , ,.3394,-.437428571428571,.17, , ,-.317833333333333, , ,.0962860322165162, , ,.882664602213094,.730756196722012,.998324414388247, , ,.43244672118848, , ,3, , ,5,7,12, , ,6, , 
3935,5,-4.28,.376, , ,-.5514,-.0202857142857143,-.196416666666667, , ,.448333333333333, , ,.086120845327946, , ,1.1386306785882,1.31817994736165,.786390925943196, , ,1.00071168614535, , ,6, , ,10,14,24, , ,12, , 
3930,5,-4.28,.376, , ,.3412,.149,-.00175, , ,-.402, , ,.086120845327946, , ,.799189144626533,1.71439390501088,.755718158298852, , ,1.1537464665562, , ,6, , ,10,14,24, , ,12, , 
4054,5,-2.5,.3775, , ,-.0703333333333334,.06,-.17, , ,.033, , ,.0205060966544099, , ,1.04471903718974,1.05234994179693,1.23286711909002, , ,1.01588614847662, , ,2, , ,6,6,4, , ,7, , 
4054,6,-3.58,.38, , ,-.570333333333333,-.0701666666666667,.000857142857142826, , ,.295333333333333, ,-.914,.340825468531916, , ,.996815596453694,1.07458222889952,.889275065914446, , ,1.01951805607682, , ,2, , ,3,6,7, , ,6, ,1
3937,5,-4.3,.380333333333333, , ,-.85425,-.299833333333333,.156272727272727, , ,.251, , ,.0874635162034243, , ,2.37617824908582,.796121830938563,.803449715842532, , ,1.66368105917771, , ,6, , ,8,12,22, , ,16, , 
750,6,-3.07,.381, , ,-.61675,-.1384,.6454, , ,.0276, ,.851,.1692099287867, , ,1.25720838235619,1.04151202585472,.106931286347822, , ,.989383798128916, , ,5, , ,4,5,5, , ,5, ,1
3929,5,-4.3,.381333333333333, , ,.30525,-.348571428571429,-.295333333333333, , ,1.15525, , ,.0874635162034243, , ,.800624176145444,.743127250132916,.862302815098928, , ,2.21078180741565, , ,6, , ,8,14,24, , ,16, , 
3999,5,-2.42,.382, , ,.275,.49,.135, , ,-.6305, , , , , , ,.202758477011443,.817518862723724, , ,.956462388178438, , ,1, , ,1,5,12, , ,6, , 
2064,7,-2.42,.383, , ,-.814,-.42225,.200818181818182,-.257, ,.2158, ,.613, , , ,.422849855149555,1.3207746148883,.741908999565556, , ,1.10733405077239, , ,1, , ,2,4,11,1, ,5, ,1
491,5,-4.04,.383125, , ,-.081,-.00157142857142853,-.075, , ,-.146666666666667, , ,.177066926410811, , ,.877589501608431,1.13167999851885,1.39582878606224, , ,.597495048793991, , ,8, , ,4,7,2, , ,3, , 
1045,5,-2.46,.384, , ,-.312,-.933,.276, , ,.356875, , , , , ,1.24776119510105,2.45523717795247,.748545478466962, , ,.61930800956736, , ,1, , ,3,6,7, , ,8, , 
2407,5,-3.75,.384125, , ,-.276,.014,.478, , ,-.236666666666667, , ,.206208242526128, , ,1.87524718370672,.687011402137306, , , ,.963115950098083, , ,8, , ,2,4,1, , ,3, , 
750,5,-2.44,.384333333333333, , ,-1.929,-.328,.57375, , ,-.165, , ,.00472581562625261, , , ,.914614855189513,.29301377344516, , ,.858128195551224, , ,3, , ,1,7,8, , ,6, , 
750,5,-3.28,.387, , ,-.3636,-.139,.307833333333333, , ,-.571, , ,.183026773997686, , ,1.33994227487605,1.13352900271674,.668812504867146, , ,1.38020252137141, , ,6, , ,5,5,6, , ,3, , 
750,5,-2.93,.387666666666667, , ,.309142857142857,.366666666666667,-.542571428571429, , ,-.2048, , ,.124564574953449, , ,.391852620497141,.199963329971606,1.50874471632799, , ,1.22776532773979, , ,3, , ,7,3,7, , ,5, , 
3910,5,-4.35,.39, , ,.1024,-.168285714285714,-.212166666666667, , ,.1322, , ,.0998599018625594, , ,1.01791345408144,1.07453008555457,.688258782374153, , ,.842720119612674, , ,3, , ,5,7,12, , ,5, , 
3945,5,-4.35,.39, , ,.1024,-.501,-.0205833333333333, , ,.1472, , ,.0998599018625594, , ,1.01791345408144,1.02110283517381,.849443182147558, , ,.908384665216229, , ,3, , ,5,7,12, , ,5, , 
3914,5,-4.36,.392666666666667, , ,-.2218,.648,-.378090909090909, , ,-.322571428571429, , ,.101001650151536, , ,.809387546234806,.427800353970334,.798430141533429, , ,1.03970698711109, , ,3, , ,5,8,11, , ,7, , 
3937,5,-4.36,.392666666666667, , ,-.2218,.13975,-.185909090909091, , ,.364285714285714, , ,.0903386222313949, , ,.763097896734095,.761541550628285,.790762194648207, , ,1.6117516237632, , ,6, , ,10,16,22, , ,14, , 
4054,5,-2.47,.393, , ,.0975,.1484,-.107833333333333, , ,-.0713333333333333, , , , , ,1.56761336644808,1.1300704845274,1.03113072239492, , ,.666122361131947, , ,1, , ,4,5,6, , ,9, , 
3929,5,-6.43,.393333333333333, , ,.69325,-.399428571428571,-.268416666666667, , ,.5804, , ,.849272786957563, , ,1.37282719232976,.237653177902238,.176909438061858, , ,1.87781795354786, , ,6, , ,8,14,24, , ,10, , 
750,6,-3.11,.393666666666667, , ,.322714285714286,-.5662,-.533, , ,-.2215, ,.869,.250942888588885, , ,.913158933644762,1.34443359821153,.779873707724527, , ,1.21536459550211, , ,3, , ,7,5,3, , ,6, ,1
3932,5,-4.37,.394666666666667, , ,.33125,.174857142857143,-.38725, , ,.1396, , ,.0903386222313948, , ,.802696304428304,.790466936703856,.712492150986515, , ,.798986469083036, , ,6, , ,8,14,24, , ,10, , 
3937,5,-4.39,.398666666666667, , ,.34525,-.268,-.08625, , ,.513625, , ,.0911716330152459, , ,.938843171142018,2.05880282953689,1.0121180653762, , ,1.57830338760751, , ,6, , ,8,12,24, , ,16, , 
750,6,-2.97,.4, , ,.5942,-.0938333333333334,-.65375, , ,-.887333333333333, ,.808,.159564407058717, , ,.174027871331003,.986977085178104,1.40093572895642, , ,1.1951524310034, , ,6, , ,5,6,4, , ,3, ,1
3933,5,-2.52,.402, , ,-.286571428571429,.0646,.6144, , ,-.37875, , , , , ,1.83244352865628,.907409389415825,.07978596367783, , ,1.10437806781313, , ,1, , ,7,5,5, , ,4, , 
3946,5,-4.41,.402333333333333, , ,-.154,-.506833333333333,.11225, , ,.183875, , ,.10307440678138, , ,.964545834404289,1.37541345299029,1.13713084919099, , ,1.85320621298795, , ,3, , ,4,6,12, , ,8, , 
4089,5,-2.72,.404, , ,.6235,.356555555555556,-.1048, , ,-.508, , , , , ,.07990306627408,.699862684944538,1.17531578735249, , ,1.0142983500219, , ,1, , ,2,9,5, , ,8, , 
750,6,-2.63,.4055, , ,-.567,.309875,.00525, , ,-.144857142857143, ,.68,.0275771644662753, , ,1.17715419550711,.660911370219725,1.04565525708365, , ,.917100399551294, , ,2, , ,3,8,4, , ,7, ,1
3932,6,-3.35,.408, , ,.0954,-.40975,.16625, , ,.1585, ,-1.023, , , ,1.25521882554398,1.11311825517328,.920797286517039, , ,1.26359948823457, , ,1, , ,5,4,8, , ,4, ,1
1045,6,-3.07,.409333333333333, , ,.219666666666667,-.3,.2486, , ,.0714, ,-1.177,.211604190254667, , ,.809174064504459,1.0522411003821,.787706671293318, , ,.773278281086441, , ,3, , ,6,4,5, , ,5, ,1
2064,7,-2.68,.41025, , ,.103,.3345,-.270833333333333,-.309, ,-.5695, ,.698,.0261709126066835, , ,.840874544744934,.331683081670842,1.19515612648167, , ,1.75395220383377, , ,4, , ,5,4,6,1, ,4, ,1
750,5,-2.86,.411333333333333, , ,-.786333333333333,-.424,.249833333333333, , ,-.02, , ,.0820995330884003, , ,3.95769168413441,1.36967331871509,1.06491453491192, , ,.992096517482044, , ,3, , ,6,5,6, , ,5, , 
3866,5,-4.47,.414, , ,.87825,.369571428571429,-.433583333333333, , ,.21725, , ,.105929221652951, , ,.432535451340889,1.95637648533736,.858621247681245, , ,1.88038193308852, , ,3, , ,4,7,12, , ,8, , 
3930,5,-4.47,.414, , ,-1.209,-.195285714285714,-.0341666666666667, , ,.611375, , ,.0947459761678563, , ,1.94175546496316,1.40628159060976,.87833744464566, , ,1.78042691041596, , ,6, , ,8,14,24, , ,16, , 
3935,5,-4.47,.414, , ,.36825,-.285142857142857,-.0666666666666667, , ,-.03175, , ,.0947459761678563, , ,.807104303756867,.732868637315337,.723852174835783, , ,.619177034457836, , ,6, , ,8,14,24, , ,16, , 
3911,5,-4.47,.414666666666667, , ,.4176,.0762857142857143,-.278916666666667, , ,.0881666666666667, , ,.106288914442351, , ,.885148179685187,2.03586416657937,1.0572370043341, , ,.79216953151877, , ,3, , ,5,7,12, , ,6, , 
3936,5,-4.47,.414666666666667, , ,.3526,-.111857142857143,-.3015, , ,.0881666666666667, , ,.0950676951791021, , ,1.16619411382116,1.00837499565793,.697067834014303, , ,.755304012643354, , ,6, , ,10,14,24, , ,12, , 
3936,5,-4.47,.414666666666667, , ,.417,.267428571428571,-.3015, , ,.0881666666666667, , ,.0950676951791021, , ,.803068836125245,1.81083574900931,.697067834014303, , ,.755304012643354, , ,6, , ,10,14,24, , ,12, , 
1045,5,-4.46,.41775, , ,.03625,.0576666666666667,.2285, , ,-.667666666666667, , ,.169712151261229, , ,1.27153408002565,1.09211403555978,.749258077478426, , ,1.30063074442108, , ,8, , ,4,6,4, , ,3, , 
4054,5,-2.64,.418, , ,-1.268,.025625,.48125, , ,-.279166666666667, , , , , ,.555785930012626,.966770904683657,.318902470536504, , ,1.09048180483063, , ,1, , ,2,8,8, , ,6, , 
750,5,-4.45,.418, , ,-.227285714285714,.49625,-1.03366666666667, , ,-.2864, , ,1.05335274243721, , ,1.83212387811575,.379666849575607,.383876716320922, , ,.742122159755387, , ,5, , ,7,4,3, , ,5, , 
750,5,-3.24,.41825, , ,-.2686,.460666666666667,-.1512, , ,-.2415, , ,.200375272925578, , ,1.03480592383306,.181351178656219,1.05290203722854, , ,1.29754094347731, , ,4, , ,5,9,5, , ,2, , 
750,5,-3.06,.4184, , ,.443,.16325,-.0114285714285714, , ,-.246125, , ,.183381569411978, , , ,1.00490144624568,.974073381414846, , ,.920417830196079, , ,5, , ,1,4,7, , ,8, , 
750,6,-2.66,.41875, , ,-.5965,.344,-.098875, , ,-.100714285714286, ,.693,.0170367250374008, , ,1.59169736445092,.167895801019561,1.13728215339403, , ,.875657032230792, , ,4, , ,2,3,8, , ,7, ,1
3934,5,-4.5,.420333333333333, , ,-.496166666666667,-1.04333333333333,.281916666666667, , ,1.316, , ,.0960888477746855, , ,.703926240109823,.468837892769953,1.05837738468176, , ,1.79041711747443, , ,6, , ,12,12,24, , ,12, , 
3866,5,-4.5,.420666666666667, , ,.328,-.0788000000000001,-.224384615384615, , ,.252714285714286, , ,.108001543198851, , ,.819684085486598,2.46993232700817,.792842621884648, , ,.857775944771461, , ,3, , ,6,5,13, , ,7, , 
4103,7,-2.63,.424, , ,-.3302,.0933333333333333,.049,-.316, ,.08, ,.683,.00529150262212919, , ,1.27115231188084,.792354634407263,1.13243587014895, , ,.738964590942399, , ,3, , ,5,6,5,1, ,4, ,1
3945,5,-4.52,.424, , ,.2012,-.359857142857143,-.128916666666667, , ,.6678, , ,.10857255638512, , ,1.1459322405797,.711886795441389,.975532065391016, , ,2.13166922856244, , ,3, , ,5,7,12, , ,5, , 
3960,5,-4.52,.424, , ,.6024,-.430428571428571,-.173833333333333, , ,-.2938, , ,.10857255638512, , ,.992663235946612,1.00464585089189,.893947002022068, , ,1.32991811778019, , ,3, , ,5,7,12, , ,5, , 
3932,5,-4.55,.430333333333333, , ,.41275,.2425,-.36975, , ,.01525, , ,.098453373058858, , ,.946087092034494,.842111145762946,.77866565074631, , ,.7651139784372, , ,6, , ,8,12,24, , ,16, , 
750,5,-4.7,.430833333333333, , ,.2005,.161333333333333,-.023625, , ,-.600333333333333, , ,.906409933014123, , ,.716299983712597,.861975250998156,1.0085099245209, , ,1.21352145977454, , ,6, , ,4,3,8, , ,3, , 
750,6,-3.43,.433222222222222, , ,-.316833333333333,-1.961,.272, , ,.284, ,-.982,.205366001189205, , ,1.31822811632383, ,.957298020472204, , ,.785444460162525, , ,9, , ,6,1,5, , ,3, ,1
4095,6,-2.67,.434, , ,.14725,-.163111111111111,.4966, , ,-.3268, ,.696, , , ,.918381683542669,.806733296146323,.152827680738798, , ,.971035117799557, , ,1, , ,4,9,5, , ,5, ,1
3930,5,-4.57,.435, , ,.40675,.1345,.00199999999999998, , ,-.578, , ,.0994746198786404, , ,.813972402129563,.736008584436103,1.00344378446001, , ,.571816753864383, , ,6, , ,8,12,22, , ,16, , 
3936,5,-4.57,.435, , ,.42025,-.0545714285714286,.0176666666666667, , ,-.7362, , ,.0994746198786404, , ,.912793318806149,.710045904722495,1.05239638203841, , ,.65258712487725, , ,6, , ,8,14,24, , ,10, , 
