trueloc,idall,id1,id2,id3,id4,  seall,se1,se2,se3,se4,  zall,z1,z2,z3,z4,  zzall,zz1,zz2,zz3,zz4
-0.049 ,-0.045 , 0.092 ,-0.338 , 0.135 ,-0.015 , 0.453 , 1.032 , 0.955 , 1.147 , 0.700 ,-0.002 ,-0.038 ,-0.031 , 0.037 , 0.012 , 0.632 , 0.433 , 0.649 , 0.243 , 0.904
 0.086 ,-0.364 ,-0.125 ,-0.625 , 0.548 ,-0.878 , 0.447 , 1.036 , 1.060 , 0.945 , 0.713 ,-0.018 , 0.034 ,-0.037 , 0.021 ,-0.033 , 0.812 , 0.395 , 0.332 , 0.890 , 0.962
 0.008 ,-0.551 ,-0.614 ,-0.622 ,-1.683 , 0.009 , 0.458 , 1.010 , 1.057 , 1.170 , 0.680 , 0.033 ,-0.008 ,-0.011 ,-0.019 , 0.046 , 1.179 , 0.895 , 0.605 , 0.842 , 1.318
-1.026 ,-1.059 ,-1.079 ,-1.220 ,-2.553 ,-0.470 , 0.471 , 0.917 , 1.134 , 1.941 , 0.698 ,-0.033 ,-0.011 ,-0.011 ,-0.234 ,-0.022 , 0.760 , 0.872 , 0.934 , 0.013 , 0.703
 0.908 , 0.699 , 1.072 ,-0.172 , 0.438 , 1.235 , 0.435 , 0.971 , 0.926 , 0.932 , 0.811 ,-0.013 , 0.035 , 0.000 , 0.019 ,-0.092 , 0.988 , 0.493 , 0.939 , 0.899 , 1.601
 0.035 , 0.477 , 0.834 , 1.723 , 1.232 ,-0.510 , 0.442 , 1.195 , 1.144 , 1.185 , 0.723 , 0.015 , 0.053 , 0.066 , 0.091 ,-0.011 , 0.782 , 0.680 , 0.581 , 0.397 , 0.955
 0.128 ,-0.271 , 0.001 ,-0.196 ,-0.937 ,-0.167 , 0.427 , 1.000 , 0.958 , 1.141 , 0.651 ,-0.030 ,-0.135 ,-0.034 , 0.042 ,-0.002 , 0.986 , 1.540 , 0.684 , 1.233 , 0.949
 0.358 , 0.121 ,-0.021 , 0.775 , 1.801 ,-0.663 , 0.443 , 0.999 , 1.150 , 1.281 , 0.684 , 0.025 , 0.041 , 0.082 , 0.090 , 0.029 , 1.035 , 2.198 , 0.493 , 0.248 , 0.959
 1.255 , 2.066 , 1.940 , 2.193 , 0.776 , 3.468 , 0.578 , 1.185 , 1.205 , 0.989 , 1.854 ,-0.028 , 0.082 ,-0.171 , 0.020 , 0.171 , 1.157 , 0.458 , 1.990 , 1.543 , 0.002
 1.184 , 2.480 , 1.806 , 2.891 , 2.385 , 2.050 , 0.757 , 1.202 , 1.892 , 1.913 , 1.077 ,-0.360 ,-0.263 , 0.247 , 0.241 ,-0.565 , 5.585 , 2.633 , 0.004 , 0.008 , 7.401
-1.578 ,-2.403 ,-2.929 ,-3.111 ,-1.257 ,-1.778 , 0.752 , 1.899 , 1.915 , 1.163 , 1.065 , 0.164 ,-0.240 ,-0.241 , 0.095 , 0.152 , 2.447 , 0.007 , 0.008 , 1.560 , 2.167
 0.565 , 1.312 , 3.598 , 0.835 , 0.652 , 0.904 , 0.549 , 1.996 , 1.118 , 1.133 , 0.767 ,-0.185 , 0.220 , 0.008 ,-0.085 ,-0.264 , 2.497 , 0.024 , 0.953 , 1.485 , 2.805
 2.040 , 2.594 , 1.514 , 3.092 , 1.635 , 3.975 , 0.633 , 0.958 , 1.888 , 1.170 , 1.861 , 0.077 , 0.033 , 0.250 , 0.068 , 0.169 , 0.479 , 0.526 , 0.002 , 0.583 , 0.003
 0.580 , 1.054 , 1.835 , 2.668 , 1.743 ,-0.112 , 0.472 , 1.251 , 1.898 , 1.137 , 0.683 ,-0.004 , 0.098 , 0.245 ,-0.163 , 0.047 , 0.998 , 0.260 , 0.006 , 1.968 , 1.022
 1.496 , 1.977 , 1.445 , 2.275 , 1.601 , 2.313 , 0.595 , 1.160 , 1.205 , 1.357 , 1.093 ,-0.131 ,-0.064 , 0.072 , 0.095 ,-0.432 , 2.117 , 1.365 , 0.413 , 0.181 , 5.294
 1.210 , 1.003 , 0.485 , 1.091 ,-0.802 , 1.934 , 0.503 , 1.127 , 1.146 , 0.975 , 0.815 ,-0.060 ,-0.032 , 0.061 , 0.008 , 0.071 , 1.343 , 1.180 , 0.613 , 0.895 , 0.546
 2.807 , 4.714 , 3.219 , 2.943 , 2.623 , 3.854 , 1.845 , 1.960 , 1.887 , 1.895 , 1.873 , 0.101 , 0.226 , 0.251 , 0.244 , 0.160 , 0.002 , 0.019 , 0.001 , 0.005 , 0.006
-1.046 ,-1.382 ,-2.892 ,-1.106 ,-0.468 ,-1.268 , 0.516 , 1.915 , 1.136 , 1.147 , 0.759 ,-0.038 ,-0.239 , 0.011 ,-0.037 ,-0.041 , 0.684 , 0.009 , 1.063 , 0.255 , 0.703
 1.644 , 1.996 , 2.971 , 0.639 , 2.825 , 2.199 , 0.574 , 1.909 , 0.947 , 1.920 , 1.075 , 0.013 , 0.236 , 0.075 , 0.233 ,-0.052 , 0.886 , 0.010 , 1.392 , 0.012 , 1.290
-0.072 ,-0.147 ,-1.232 , 0.537 ,-0.264 , 0.131 , 0.452 , 1.188 , 1.211 , 0.963 , 0.733 , 0.008 ,-0.092 , 0.094 , 0.025 ,-0.016 , 0.849 , 0.386 , 0.336 , 1.382 , 1.030
-0.881 ,-1.347 ,-0.716 ,-0.787 ,-1.236 ,-2.375 , 0.495 , 1.003 , 0.969 , 1.151 , 1.087 , 0.007 , 0.090 ,-0.023 , 0.017 ,-0.106 , 0.989 , 1.343 , 0.936 , 1.091 , 0.296
 1.391 , 1.714 , 2.925 , 2.452 ,-0.152 , 1.747 , 0.570 , 1.920 , 1.887 , 0.977 , 0.825 ,-0.140 , 0.233 , 0.251 ,-0.005 ,-0.249 , 2.039 , 0.012 , 0.001 , 1.061 , 2.899
-0.947 ,-1.226 ,-1.287 ,-1.571 ,-0.923 ,-1.223 , 0.472 , 1.141 , 1.187 , 0.984 , 0.728 , 0.026 , 0.053 , 0.029 ,-0.041 , 0.068 , 1.208 , 1.297 , 1.204 , 0.707 , 1.502
-0.801 ,-1.363 ,-2.422 , 0.299 ,-1.871 ,-1.782 , 0.502 , 1.891 , 0.943 , 1.200 , 0.851 , 0.013 ,-0.248 , 0.026 ,-0.069 , 0.083 , 1.005 , 0.003 , 0.861 , 0.472 , 1.463
-0.080 ,-0.840 ,-1.353 ,-0.357 ,-0.160 ,-1.317 , 0.483 , 1.205 , 0.983 , 1.001 , 0.855 , 0.063 , 0.006 ,-0.023 , 0.239 , 0.019 , 1.570 , 1.037 , 0.576 , 2.484 , 1.213
 1.798 , 2.739 , 1.593 , 1.736 , 2.727 , 3.858 , 0.762 , 1.192 , 1.201 , 1.928 , 1.874 ,-0.097 ,-0.151 ,-0.044 , 0.238 , 0.162 , 1.702 , 1.920 , 1.320 , 0.011 , 0.005
 1.094 , 1.592 , 1.380 , 0.145 , 2.502 , 1.945 , 0.503 , 1.254 , 0.953 , 1.145 , 0.831 ,-0.064 , 0.095 ,-0.077 , 0.045 , 0.071 , 1.397 , 0.271 , 1.769 , 0.709 , 0.514
-1.372 ,-1.172 ,-0.755 ,-2.756 ,-0.815 ,-0.969 , 0.469 , 1.003 , 1.889 , 0.929 , 0.739 ,-0.051 ,-0.036 ,-0.247 ,-0.014 ,-0.056 , 0.658 , 0.432 , 0.003 , 0.956 , 0.677
 2.243 , 2.229 , 2.818 , 2.998 , 0.488 , 2.601 , 0.643 , 1.915 , 1.912 , 0.956 , 1.112 , 0.050 , 0.226 , 0.242 , 0.028 , 0.095 , 0.585 , 0.015 , 0.007 , 0.679 , 0.266
 0.153 , 0.216 ,-0.049 ,-0.334 , 0.111 , 0.692 , 0.442 , 0.916 , 1.017 , 1.046 , 0.729 ,-0.008 ,-0.006 ,-0.027 ,-0.081 , 0.018 , 0.927 , 1.033 , 0.499 , 1.179 , 0.896
 2.637 , 3.301 , 2.499 , 1.494 , 2.651 , 3.801 , 1.038 , 1.954 , 1.166 , 1.904 , 1.878 ,-0.068 , 0.226 ,-0.093 , 0.244 , 0.162 , 1.604 , 0.018 , 1.526 , 0.006 , 0.006
-0.291 , 0.046 , 1.293 ,-0.338 ,-0.018 ,-0.293 , 0.425 , 1.163 , 0.975 , 0.921 , 0.715 ,-0.018 ,-0.183 , 0.013 ,-0.018 ,-0.033 , 0.982 , 2.119 , 1.140 , 0.826 , 0.797
 1.038 , 0.139 ,-1.079 ,-0.040 , 3.467 ,-0.496 , 0.441 , 1.022 , 0.965 , 1.923 , 0.695 , 0.029 ,-0.034 , 0.025 , 0.235 , 0.037 , 1.184 , 0.455 , 0.599 , 0.012 , 1.293
 2.332 , 1.097 , 1.190 , 1.781 , 1.213 , 0.692 , 0.480 , 0.999 , 1.203 , 1.195 , 0.740 , 0.011 , 0.030 ,-0.300 , 0.086 , 0.025 , 0.860 , 0.732 , 2.931 , 0.410 , 0.535
 0.505 , 0.626 ,-0.080 ,-0.009 , 2.577 , 0.663 , 0.452 , 0.928 , 0.954 , 1.921 , 0.713 ,-0.023 , 0.017 ,-0.024 , 0.238 ,-0.088 , 1.120 , 0.907 , 0.752 , 0.010 , 1.538
 0.163 , 0.196 , 0.429 ,-0.605 , 1.037 , 0.170 , 0.442 , 1.123 , 0.984 , 1.175 , 0.676 , 0.028 , 0.035 ,-0.032 , 0.076 , 0.010 , 0.664 , 0.799 , 0.504 , 0.484 , 0.733
 1.894 , 0.847 , 0.326 , 1.876 , 2.804 ,-0.106 , 0.467 , 1.006 , 1.256 , 1.895 , 0.782 , 0.021 ,-0.005 , 0.071 , 0.246 ,-0.051 , 0.655 , 0.769 , 0.505 , 0.005 , 0.481
-0.881 ,-1.158 ,-1.269 ,-0.998 ,-1.289 ,-1.118 , 0.526 , 1.274 , 1.192 , 1.170 , 0.799 ,-0.014 ,-0.097 , 0.069 ,-0.053 ,-0.011 , 0.860 , 0.239 , 1.368 , 0.649 , 0.931
-0.534 ,-0.379 ,-0.412 ,-0.397 ,-0.489 ,-0.295 , 0.432 , 0.975 , 0.962 , 0.953 , 0.689 ,-0.008 ,-0.034 , 0.009 ,-0.017 , 0.002 , 0.808 , 0.556 , 1.242 , 0.811 , 0.717
-1.126 ,-0.920 ,-2.782 , 0.782 ,-1.696 ,-0.598 , 0.479 , 1.887 , 1.011 , 1.155 , 0.768 ,-0.015 ,-0.251 , 0.019 ,-0.080 ,-0.041 , 0.834 , 0.001 , 0.609 , 0.480 , 0.787
 0.534 , 1.192 , 1.974 , 1.191 , 0.328 , 1.305 , 0.490 , 1.179 , 1.159 , 1.058 , 0.839 ,-0.010 , 0.080 , 0.073 ,-0.140 , 0.080 , 0.970 , 0.459 , 0.542 , 1.760 , 0.447
 0.143 , 0.051 ,-0.174 ,-0.964 ,-0.092 , 0.918 , 0.442 , 0.967 , 1.129 , 0.949 , 0.815 , 0.047 , 0.055 ,-0.026 , 0.068 , 0.058 , 1.086 , 1.623 , 0.847 , 1.365 , 0.682
 1.128 , 1.489 , 1.359 , 1.442 , 0.948 , 1.946 , 0.571 , 1.170 , 1.188 , 1.190 , 1.081 ,-0.182 ,-0.077 , 0.093 ,-0.407 ,-0.222 , 2.415 , 1.449 , 0.376 , 3.744 , 2.821
-0.168 , 0.713 , 0.167 ,-0.882 , 0.566 , 3.170 , 0.466 , 0.995 , 0.940 , 1.011 , 1.866 , 0.014 ,-0.025 ,-0.015 , 0.007 , 0.168 , 0.803 , 0.862 , 0.761 , 0.676 , 0.003
-0.540 ,-0.646 ,-0.566 , 0.151 ,-0.845 ,-0.979 , 0.442 , 0.919 , 1.065 , 0.945 , 0.763 , 0.025 ,-0.004 , 0.032 ,-0.014 , 0.108 , 0.999 , 1.013 , 0.377 , 0.947 , 1.547
 2.247 , 1.804 ,-0.405 , 3.175 , 3.290 , 1.861 , 0.534 , 1.022 , 1.917 , 1.952 , 0.834 ,-0.078 , 0.142 , 0.237 , 0.228 , 0.005 , 1.537 , 2.034 , 0.010 , 0.017 , 0.947
-0.335 , 0.085 , 2.478 ,-1.383 , 1.030 ,-0.693 , 0.423 , 1.885 , 1.220 , 1.138 , 0.709 ,-0.002 , 0.252 ,-0.091 , 0.050 , 0.013 , 0.823 , 0.001 , 0.337 , 0.699 , 1.103
 1.990 , 2.855 , 2.054 , 2.909 , 1.801 , 3.814 , 0.754 , 1.197 , 1.910 , 1.143 , 1.868 , 0.076 , 0.077 , 0.239 , 0.079 , 0.164 , 0.399 , 0.421 , 0.009 , 0.517 , 0.004
 0.134 ,-0.191 ,-1.079 , 0.268 , 1.144 ,-0.651 , 0.444 , 1.220 , 0.933 , 1.224 , 0.714 ,-0.002 ,-0.101 , 0.007 , 0.089 ,-0.027 , 0.605 , 0.291 , 0.954 , 0.345 , 0.533
 0.426 , 0.999 , 3.594 ,-0.175 ,-0.899 , 1.641 , 0.460 , 1.941 , 0.981 , 1.148 , 0.810 ,-0.016 , 0.227 , 0.027 , 0.265 , 0.023 , 1.307 , 0.017 , 1.145 , 2.648 , 0.861
 2.580 , 4.461 , 2.873 , 2.385 , 3.069 , 3.443 , 1.844 , 1.960 , 1.909 , 1.894 , 1.865 , 0.102 , 0.230 , 0.237 , 0.247 , 0.167 , 0.002 , 0.017 , 0.009 , 0.004 , 0.003
-0.474 ,-0.734 ,-3.454 ,-2.009 , 1.099 ,-0.283 , 0.449 , 1.966 , 1.224 , 1.129 , 0.698 ,-0.018 ,-0.225 , 0.068 , 0.037 , 0.026 , 1.228 , 0.020 , 1.361 , 0.783 , 1.085
-0.397 ,-0.321 , 0.482 ,-0.506 ,-0.473 ,-0.493 , 0.456 , 1.074 , 1.115 , 1.031 , 0.668 , 0.008 , 0.039 , 0.100 ,-0.045 ,-0.002 , 0.996 , 0.491 , 1.499 , 0.574 , 1.125
 2.162 , 1.998 , 3.480 , 2.714 , 0.325 , 1.863 , 0.587 , 1.927 , 2.009 , 1.004 , 0.851 , 0.055 , 0.236 , 0.214 , 0.037 , 0.075 , 0.587 , 0.012 , 0.028 , 0.537 , 0.461
 2.169 , 2.055 , 2.565 , 0.428 , 2.215 , 2.618 , 0.639 , 1.930 , 0.936 , 1.912 , 1.085 , 0.022 , 0.235 , 0.012 , 0.239 , 0.080 , 0.780 , 0.012 , 1.018 , 0.009 , 0.404
-0.041 , 0.251 ,-0.606 ,-0.640 , 0.799 , 0.929 , 0.448 , 1.037 , 0.992 , 0.958 , 0.790 , 0.003 , 0.012 ,-0.039 ,-0.193 , 0.001 , 1.129 , 0.751 , 0.655 , 2.312 , 0.980
-1.675 ,-1.331 ,-2.845 ,-0.820 ,-3.071 ,-0.449 , 0.470 , 1.920 , 0.953 , 1.889 , 0.683 ,-0.011 ,-0.241 ,-0.028 ,-0.248 , 0.007 , 0.878 , 0.008 , 0.595 , 0.003 , 1.040
 1.216 , 1.823 , 2.479 , 3.096 , 1.514 , 1.050 , 0.541 , 1.250 , 1.893 , 1.118 , 0.773 , 0.030 , 0.088 , 0.247 ,-0.026 , 0.057 , 0.757 , 0.320 , 0.004 , 1.148 , 0.603
 1.388 , 1.830 , 2.191 , 1.034 , 2.269 , 1.734 , 0.583 , 1.892 , 0.984 , 1.886 , 0.838 , 0.051 , 0.247 ,-0.034 , 0.251 , 0.051 , 0.619 , 0.004 , 0.938 , 0.001 , 0.644
 0.993 , 1.326 , 1.466 , 2.073 , 1.467 , 0.870 , 0.503 , 1.235 , 1.215 , 1.175 , 0.732 ,-0.010 , 0.095 ,-0.003 ,-0.002 ,-0.054 , 1.145 , 0.304 , 1.087 , 0.990 , 1.302
 2.829 , 3.053 , 3.308 , 1.787 , 3.153 , 3.005 , 0.747 , 1.909 , 1.131 , 1.903 , 1.069 ,-0.017 , 0.240 ,-0.005 , 0.243 ,-0.020 , 1.057 , 0.008 , 1.018 , 0.006 , 1.057
-1.123 ,-0.795 , 0.004 ,-1.520 ,-0.003 ,-1.276 , 0.452 , 0.950 , 1.138 , 0.921 , 0.729 ,-0.014 ,-0.032 ,-0.038 , 0.001 ,-0.017 , 0.889 , 0.571 , 0.750 , 0.939 , 0.815
-0.122 ,-0.247 , 0.028 , 1.654 ,-1.643 ,-0.531 , 0.423 , 0.943 , 1.188 , 1.123 , 0.696 , 0.014 , 0.009 , 0.074 , 0.058 ,-0.004 , 0.984 , 0.899 , 0.535 , 1.332 , 0.831
-1.950 ,-2.170 ,-3.310 ,-1.641 ,-2.244 ,-1.578 , 0.635 , 1.925 , 1.147 , 1.877 , 0.814 ,-0.015 ,-0.233 ,-0.056 ,-0.252 , 0.010 , 0.890 , 0.013 , 0.657 , 0.000 , 1.027
 1.896 , 1.421 , 1.964 , 1.993 ,-0.069 , 1.863 , 0.481 , 1.180 , 1.178 , 1.004 , 0.866 ,-0.040 , 0.093 , 0.076 ,-0.014 , 0.071 , 1.247 , 0.381 , 0.483 , 2.054 , 0.479
 2.193 , 1.864 , 2.974 , 3.628 , 2.069 , 0.676 , 0.535 , 1.887 , 2.012 , 1.133 , 0.728 ,-0.110 , 0.250 , 0.216 , 0.065 ,-0.110 , 1.868 , 0.002 , 0.027 , 0.616 , 1.667
 2.921 , 4.771 , 3.216 , 2.816 , 2.856 , 3.967 , 1.845 , 1.903 , 1.906 , 1.890 , 1.887 , 0.101 , 0.236 , 0.240 , 0.245 , 0.158 , 0.002 , 0.010 , 0.008 , 0.005 , 0.007
 0.124 , 0.232 , 0.407 , 0.400 , 1.170 ,-0.395 , 0.446 , 0.983 , 1.055 , 1.143 , 0.720 , 0.019 , 0.048 , 0.036 , 0.082 ,-0.035 , 0.582 , 0.824 , 0.351 , 0.499 , 0.503
 0.496 , 0.177 , 1.536 ,-0.630 , 0.245 ,-0.054 , 0.435 , 1.146 , 0.941 , 1.044 , 0.695 , 0.006 , 0.060 ,-0.024 , 0.028 , 0.006 , 0.907 , 0.639 , 0.705 , 0.442 , 1.183
 1.069 , 1.011 , 1.578 , 1.667 , 1.474 , 0.422 , 0.457 , 1.195 , 1.156 , 1.279 , 0.677 , 0.024 , 0.075 , 0.056 ,-0.061 , 0.021 , 0.909 , 0.457 , 0.616 , 1.471 , 1.118
 0.166 , 0.327 ,-0.780 , 1.762 , 0.638 , 0.104 , 0.435 , 0.966 , 1.160 , 0.995 , 0.670 ,-0.028 ,-0.024 , 0.071 , 0.026 ,-0.030 , 1.066 , 1.047 , 0.532 , 0.762 , 0.999
 1.086 , 1.205 , 0.468 , 3.298 , 1.271 , 0.819 , 0.478 , 0.939 , 1.948 , 1.131 , 0.720 ,-0.027 ,-0.036 , 0.232 , 0.009 ,-0.007 , 1.170 , 1.490 , 0.015 , 0.950 , 0.943
-1.476 ,-0.779 ,-1.465 ,-0.781 , 0.013 ,-0.947 , 0.479 , 1.303 , 1.040 , 0.977 , 0.746 , 0.015 , 0.061 , 0.055 ,-0.029 , 0.083 , 1.240 , 1.435 , 1.079 , 0.613 , 1.611
 1.009 , 0.536 , 0.670 , 0.043 , 1.868 , 0.061 , 0.445 , 0.918 , 0.973 , 1.163 , 0.703 ,-0.091 , 0.012 ,-0.037 , 0.041 ,-0.088 , 1.709 , 0.890 , 1.380 , 0.748 , 1.965
-0.855 ,-0.750 ,-1.007 ,-1.673 ,-1.800 , 0.053 , 0.471 , 1.172 , 1.199 , 1.316 , 0.681 ,-0.030 ,-0.083 ,-0.013 ,-0.095 ,-0.033 , 0.835 , 0.459 , 0.918 , 0.206 , 1.050
 0.412 , 0.064 , 1.319 ,-0.078 , 0.260 ,-0.552 , 0.432 , 1.141 , 0.931 , 1.000 , 0.710 ,-0.045 , 0.005 , 0.018 , 0.028 ,-0.065 , 1.189 , 0.935 , 0.787 , 0.500 , 1.478
 0.938 , 1.092 , 1.181 , 1.117 , 0.973 , 1.103 , 0.483 , 1.137 , 1.136 , 1.028 , 0.753 ,-0.018 ,-0.055 ,-0.042 , 0.033 ,-0.002 , 1.281 , 1.300 , 1.223 , 2.225 , 0.867
-1.661 ,-0.920 , 0.192 ,-0.636 ,-1.237 ,-1.546 , 0.472 , 0.973 , 0.973 , 1.160 , 0.823 , 0.050 ,-0.033 , 0.103 , 0.301 ,-0.059 , 1.332 , 0.562 , 1.893 , 2.896 , 0.621
-1.435 ,-1.654 ,-1.685 ,-2.549 ,-3.241 ,-0.485 , 0.540 , 1.152 , 1.891 , 1.909 , 0.766 , 0.094 , 0.047 ,-0.248 ,-0.234 , 0.066 , 1.546 , 1.248 , 0.003 , 0.011 , 1.314
 1.210 , 1.733 , 2.727 , 3.050 , 2.545 , 0.523 , 0.539 , 1.891 , 1.931 , 1.888 , 0.723 , 0.076 , 0.247 , 0.235 , 0.248 , 0.007 , 0.465 , 0.004 , 0.012 , 0.003 , 0.516
 2.596 , 3.542 , 2.649 , 3.097 , 2.467 , 2.887 , 1.037 , 1.892 , 1.890 , 1.920 , 1.093 , 0.068 , 0.249 , 0.248 , 0.234 , 0.068 , 0.315 , 0.003 , 0.003 , 0.012 , 0.455
 0.427 , 0.029 , 0.743 ,-0.856 , 0.249 ,-0.080 , 0.426 , 0.941 , 1.152 , 0.989 , 0.664 ,-0.007 , 0.029 ,-0.066 , 0.003 , 0.006 , 0.817 , 0.685 , 0.587 , 0.826 , 0.932
-0.400 , 0.322 ,-0.809 , 0.168 , 1.178 , 0.662 , 0.431 , 0.919 , 0.960 , 1.129 , 0.712 , 0.000 ,-0.018 ,-0.036 ,-0.006 , 0.028 , 0.731 , 0.786 , 0.632 , 1.034 , 0.499
-0.929 ,-0.715 ,-1.022 ,-0.584 ,-0.554 ,-0.747 , 0.451 , 1.121 , 0.971 , 0.933 , 0.752 ,-0.027 , 0.000 , 0.029 ,-0.023 ,-0.059 , 0.660 , 1.000 , 0.586 , 0.807 , 0.512
 2.927 , 2.989 , 3.927 , 3.344 , 2.870 , 1.530 , 0.773 , 1.951 , 1.906 , 1.878 , 0.885 ,-0.092 , 0.223 , 0.240 , 0.252 ,-0.050 , 1.925 , 0.019 , 0.008 , 0.000 , 1.286
 0.456 ,-0.843 ,-0.071 ,-1.278 ,-0.563 ,-1.205 , 0.468 , 0.989 , 1.148 , 0.993 , 0.766 ,-0.045 ,-0.038 ,-0.021 ,-0.022 ,-0.056 , 0.654 , 0.553 , 0.876 , 0.564 , 0.572
 0.887 , 0.966 , 2.055 , 0.545 , 0.916 , 0.795 , 0.469 , 1.893 , 1.002 , 0.929 , 0.729 , 0.047 , 0.247 , 0.037 , 0.023 , 0.016 , 0.566 , 0.004 , 0.434 , 0.715 , 0.696
 0.974 , 1.384 , 1.258 , 1.468 , 1.603 , 1.271 , 0.481 , 1.158 , 0.943 , 1.133 , 0.774 , 0.039 , 0.051 , 0.030 , 0.035 , 0.046 , 0.701 , 0.682 , 0.623 , 0.784 , 0.702
 0.958 , 1.018 , 0.654 , 0.844 , 0.567 , 1.575 , 0.470 , 1.145 , 0.956 , 0.979 , 0.832 , 0.020 , 0.034 ,-0.009 ,-0.031 , 0.058 , 0.786 , 0.255 , 1.250 , 0.933 , 0.622
 0.856 , 0.390 , 2.238 ,-0.576 , 0.707 ,-0.280 , 0.452 , 1.199 , 1.138 , 0.983 , 0.742 ,-0.073 , 0.094 ,-0.147 ,-0.040 ,-0.033 , 1.297 , 0.349 , 1.632 , 1.542 , 0.464
 2.262 , 1.963 , 3.373 , 0.453 , 3.048 , 1.645 , 0.564 , 1.918 , 0.942 , 1.890 , 0.829 , 0.017 , 0.236 , 0.026 , 0.247 , 0.066 , 0.857 , 0.010 , 0.986 , 0.004 , 0.546
-0.399 ,-0.538 ,-1.897 , 0.886 ,-0.753 ,-0.537 , 0.453 , 1.137 , 0.953 , 1.165 , 0.720 , 0.014 ,-0.037 , 0.025 ,-0.075 ,-0.007 , 1.118 , 0.781 , 1.085 , 0.515 , 0.993
-0.348 ,-0.510 ,-0.650 ,-0.607 ,-0.000 ,-0.649 , 0.459 , 0.979 , 1.076 , 1.041 , 0.753 ,-0.025 ,-0.003 ,-0.027 , 0.034 ,-0.024 , 1.056 , 1.371 , 2.114 , 0.382 , 0.725
 1.174 , 0.973 , 0.749 , 0.866 , 0.202 , 1.610 , 0.456 , 1.008 , 1.009 , 0.923 , 0.812 ,-0.005 ,-0.031 , 0.001 , 0.013 , 0.016 , 1.135 , 1.242 , 1.638 , 0.811 , 0.896
-0.221 ,-0.506 , 1.321 ,-0.612 ,-0.981 ,-1.203 , 0.453 , 1.212 , 0.973 , 1.178 , 0.831 , 0.005 ,-0.026 ,-0.010 , 0.018 ,-0.029 , 0.995 , 1.186 , 0.740 , 1.125 , 0.830
 2.127 , 2.978 , 2.149 , 2.700 , 1.582 , 3.035 , 1.031 , 1.907 , 1.894 , 1.173 , 1.863 ,-0.193 , 0.238 , 0.245 ,-0.502 , 0.169 , 3.645 , 0.009 , 0.005 , 4.525 , 0.003
 1.634 , 0.770 ,-0.689 , 1.967 , 0.328 , 1.191 , 0.438 , 1.240 , 1.321 , 0.937 , 0.715 ,-0.007 , 0.016 ,-0.326 ,-0.002 , 0.050 , 1.234 , 1.165 , 3.398 , 1.148 , 0.648
 1.248 , 1.630 , 1.656 , 0.904 , 0.982 , 2.397 , 0.573 , 1.172 , 1.153 , 1.159 , 1.095 , 0.032 , 0.078 , 0.060 , 0.019 , 0.040 , 0.772 , 0.460 , 0.637 , 0.896 , 0.653
 1.296 , 1.234 , 1.483 , 3.554 , 0.727 , 0.672 , 0.473 , 1.144 , 1.989 , 1.092 , 0.681 ,-0.011 , 0.076 , 0.216 ,-0.115 ,-0.006 , 1.111 , 0.532 , 0.026 , 1.777 , 0.817
-1.515 ,-1.157 ,-1.739 ,-0.308 ,-0.476 ,-1.811 , 0.481 , 1.300 , 0.930 , 1.007 , 0.827 , 0.022 ,-0.096 , 0.068 ,-0.014 ,-0.016 , 1.011 , 0.219 , 1.485 , 0.672 , 0.831
 0.184 , 0.399 , 1.770 ,-0.002 ,-0.243 , 0.325 , 0.470 , 1.229 , 1.072 , 0.987 , 0.710 , 0.015 , 0.054 , 0.036 , 0.016 ,-0.034 , 0.985 , 0.659 , 0.339 , 0.820 , 1.192
-0.530 ,-0.186 , 0.765 ,-1.048 ,-0.747 , 0.042 , 0.428 , 1.015 , 1.130 , 0.951 , 0.668 , 0.052 ,-0.065 ,-0.040 ,-0.026 , 0.022 , 1.353 , 2.151 , 0.763 , 0.781 , 1.232
 1.371 , 1.995 , 1.807 , 0.717 , 2.748 , 2.616 , 0.585 , 1.345 , 0.979 , 1.911 , 1.087 , 0.046 , 0.101 ,-0.007 , 0.240 , 0.086 , 0.649 , 0.179 , 0.997 , 0.008 , 0.381
-1.351 ,-1.323 ,-0.525 ,-0.820 ,-3.750 ,-0.951 , 0.476 , 1.023 , 0.963 , 1.914 , 0.737 ,-0.032 ,-0.030 ,-0.030 ,-0.240 ,-0.032 , 0.825 , 0.559 , 0.729 , 0.008 , 0.738
 0.768 , 0.163 , 1.782 , 1.245 , 0.582 ,-1.216 , 0.437 , 1.242 , 1.153 , 0.964 , 0.743 ,-0.022 , 0.093 ,-0.150 ,-0.098 ,-0.027 , 1.127 , 0.303 , 1.883 , 1.538 , 0.769
 1.562 , 1.849 , 2.792 , 1.985 , 2.154 , 1.107 , 0.586 , 1.905 , 1.248 , 1.924 , 0.746 , 0.038 , 0.240 , 0.091 , 0.234 , 0.011 , 0.663 , 0.008 , 0.277 , 0.012 , 0.885
-1.246 ,-0.787 ,-2.564 ,-1.556 , 2.810 ,-1.975 , 0.482 , 1.919 , 1.197 , 1.891 , 1.100 ,-0.021 ,-0.239 , 0.056 , 0.245 ,-0.055 , 0.941 , 0.009 , 1.273 , 0.005 , 0.537
