trueloc,facrasch,facse,idall,id1,id2,id3,id4,  seall,se1,se2,se3,se4,  zall,z1,z2,z3,z4,  zzall,zz1,zz2,zz3,zz4
 0.058, 0.029, 0.442, 0.029, 0.653,-0.134, 0.315,-0.363, 0.442, 0.961, 0.962, 1.040, 0.699,-0.007, 0.263,-0.088, 0.101,-0.155, 0.879, 1.166, 0.794, 1.470, 0.744
-1.069,-1.132, 0.464,-1.132,-1.110,-0.902,-1.862,-0.916, 0.464, 1.123, 1.056, 1.145, 0.701, 0.111, 0.035, 0.317,-0.306, 0.255, 1.671, 1.454, 2.771, 0.606, 2.163
 2.762, 2.918, 0.765, 2.918, 1.538, 1.732, 2.944, 4.169, 0.765, 1.293, 1.166, 1.936, 1.874, 0.076,-0.195,-0.260, 0.226, 0.306, 0.384, 0.653, 1.192, 0.023, 0.019
 0.097, 1.075, 0.505, 1.075, 1.057, 0.254,-0.551, 3.803, 0.505, 1.185, 0.942, 0.988, 1.881, 0.020, 0.070,-0.497,-0.662, 0.595, 0.994, 0.646, 2.340, 0.886, 0.153
-0.054,-0.822, 0.437,-0.822,-0.402,-1.817, 0.103,-1.050, 0.437, 0.970, 1.138, 1.009, 0.733,-0.023, 0.174,-0.395, 0.358,-0.126, 0.907, 1.004, 1.065, 0.701, 0.997
 1.155, 2.391, 0.648, 2.391, 1.626, 2.284, 2.768, 2.508, 0.648, 1.165, 1.242, 1.890, 1.091,-0.006,-0.430, 0.047, 0.301, 0.025, 1.027, 2.993, 0.548, 0.004, 1.008
 1.908, 1.916, 0.574, 1.916, 2.700, 2.754, 1.676, 1.247, 0.574, 1.891, 1.927, 1.160, 0.749, 0.033, 0.367, 0.361,-0.106,-0.228, 0.774, 0.008, 0.032, 1.522, 1.162
-0.898,-1.136, 0.487,-1.136,-1.117,-0.193,-3.580,-0.772, 0.487, 1.149, 0.973, 1.962, 0.706,-0.053,-0.068, 0.319,-0.744, 0.114, 0.798, 0.675, 0.992, 0.318, 0.872
 0.918, 0.392, 0.451, 0.392,-0.069, 2.110,-0.427, 0.354, 0.451, 0.962, 1.235, 0.938, 0.703, 0.025,-0.164, 0.589,-0.412, 0.056, 1.370, 1.560, 0.446, 1.791, 1.661
-0.671,-0.742, 0.463,-0.742,-0.976,-0.432,-0.216,-1.092, 0.463, 0.948, 0.960, 1.036, 0.844,-0.014,-0.114, 0.138, 0.184,-0.139, 0.982, 0.992, 1.328, 1.338, 0.936
 2.815, 2.570, 0.752, 2.570, 2.086, 1.607, 2.892, 3.047, 0.752, 1.155, 1.128, 1.892, 1.854, 0.050,-0.188,-0.283, 0.290, 0.216, 0.607, 1.642, 1.631, 0.006, 0.004
 2.822, 3.519, 1.034, 3.519, 1.578, 2.952, 3.672, 3.500, 1.034, 1.149, 1.925, 1.902, 1.873,-0.001,-0.764, 0.180, 0.257, 0.161, 0.899, 4.443, 0.007, 0.012, 0.006
 0.902, 1.103, 0.481, 1.103, 2.633, 0.725, 0.243, 1.094, 0.481, 1.903, 0.968, 1.099, 0.747, 0.048, 0.525,-0.134,-0.215, 0.032, 0.640, 0.032, 1.062, 0.587, 0.776
 2.781, 2.757, 0.755, 2.757, 2.547, 0.821, 2.984, 3.942, 0.755, 1.893, 0.965, 1.941, 1.868, 0.062, 0.222,-0.773, 0.260, 0.301, 0.516, 0.004, 1.944, 0.023, 0.014
 1.523, 2.350, 0.600, 2.350, 1.920, 3.744, 1.393, 2.190, 0.600, 1.273, 1.903, 1.146, 0.923, 0.033,-0.011, 0.479,-0.263,-0.020, 0.715, 0.442, 0.042, 1.492, 0.866
-0.522,-0.505, 0.437,-0.505,-0.163,-1.621,-0.467,-0.197, 0.437, 0.936, 1.154, 0.949, 0.685,-0.013, 0.203,-0.457,-0.005, 0.096, 0.948, 1.809, 0.553, 1.051, 0.862
-0.233,-0.644, 0.455,-0.644,-0.617,-1.932, 0.947,-0.933, 0.455, 1.002, 1.226, 0.995, 0.727,-0.001,-0.032,-0.456, 0.803,-0.161, 0.990, 0.830, 0.419, 1.941, 0.719
 2.259, 3.633, 1.064, 3.633, 2.882, 1.939, 2.529, 4.118, 1.064, 1.938, 1.269, 1.893, 1.924,-0.059, 0.159,-0.970, 0.142, 0.186, 1.426, 0.008, 7.198, 0.002, 0.022
 1.675, 2.166, 0.587, 2.166, 3.568, 0.529, 3.449, 1.809, 0.587, 1.932, 0.987, 1.940, 0.878,-0.009, 0.476,-0.635, 0.420,-0.153, 1.047, 0.059, 1.623, 0.088, 1.531
-0.259, 0.129, 0.439, 0.129, 0.558, 1.882,-0.322,-0.577, 0.439, 0.964, 1.291, 0.974, 0.725, 0.060, 0.243, 0.811,-0.202,-0.278, 1.258, 1.877, 1.901, 0.709, 0.863
-0.911,-0.121, 0.434,-0.121, 0.319, 0.284,-0.472,-0.316, 0.434, 1.002, 1.040, 0.954, 0.672, 0.032, 0.304, 0.139,-0.130,-0.075, 1.297, 1.777, 2.187, 1.819, 0.815
 2.094, 2.790, 0.766, 2.790, 3.645, 2.822, 2.742, 1.545, 0.766, 1.925, 1.892, 1.900, 0.870, 0.047, 0.352, 0.251, 0.236,-0.302, 0.590, 0.042, 0.005, 0.008, 1.320
-1.240,-1.694, 0.522,-1.694,-0.347,-3.178,-2.967,-1.405, 0.522, 0.942, 1.902, 1.924, 0.832,-0.059, 0.615,-0.512,-0.449, 0.025, 0.644, 1.078, 0.032, 0.047, 0.744
 1.499, 0.828, 0.445, 0.828, 0.483, 0.292, 1.144, 1.083, 0.445, 0.982, 1.009, 1.123, 0.673,-0.046,-0.138,-0.469, 0.147, 0.116, 1.316, 1.081, 3.438, 0.890, 0.951
-0.871,-0.605, 0.440,-0.605,-0.098,-3.279,-0.284,-0.087, 0.440, 0.971, 1.915, 0.991, 0.662,-0.009, 0.218,-0.885, 0.198, 0.212, 0.937, 0.693, 0.221, 1.545, 0.872
-1.168,-1.904, 0.531,-1.904,-3.454,-2.523,-2.635,-0.586, 0.531, 1.890, 1.161, 1.901, 0.689, 0.042,-0.540,-0.260,-0.351, 0.680, 1.269, 0.016, 0.654, 0.015, 2.303
-0.668,-0.740, 0.461,-0.740, 0.443,-1.558,-0.495,-1.150, 0.461, 1.055, 1.135, 0.981, 0.843, 0.118, 0.991,-0.308, 0.226,-0.159, 2.010, 5.232, 1.130, 2.664, 0.733
 1.123, 1.314, 0.522, 1.314, 1.687, 1.251, 2.614, 0.564, 0.522, 1.158, 1.187, 1.886, 0.736, 0.044, 0.192, 0.081, 0.481,-0.266, 0.719, 0.514, 0.448, 0.005, 1.262
 0.643, 0.352, 0.456, 0.352, 0.464, 0.976,-0.313, 0.318, 0.456, 0.960, 1.146, 1.068, 0.752,-0.016,-0.074, 0.263,-0.233,-0.019, 0.974, 2.398, 0.807, 0.461, 0.897
 0.411, 0.753, 0.453, 0.753,-0.775, 1.123, 2.784, 0.663, 0.453, 0.935, 1.073, 1.888, 0.690, 0.006,-0.858, 0.255, 0.680,-0.023, 1.337, 1.982, 1.430, 0.037, 1.330
 1.232, 1.141, 0.474, 1.141, 1.773, 0.663, 1.531, 0.910, 0.474, 1.131, 0.951, 1.183, 0.765,-0.016, 0.177,-0.250, 0.186,-0.096, 1.137, 1.542, 1.509, 0.586, 1.334
 2.950, 4.548, 1.843, 4.548, 2.739, 3.056, 2.727, 3.598, 1.843, 1.911, 1.892, 1.988, 1.862, 0.102, 0.098, 0.116, 0.089, 0.104, 0.002, 0.002, 0.001, 0.005, 0.001
-1.402,-2.190, 0.570,-2.190,-2.071,-3.240,-0.862,-2.593, 0.570, 1.147, 1.913, 1.053, 1.079,-0.036, 0.107,-0.411, 0.363,-0.119, 0.766, 1.732, 0.025, 0.742, 0.747
 0.773, 0.506, 0.427, 0.506,-0.541,-0.165,-0.343, 1.893, 0.427, 0.931, 0.979, 1.026, 0.813, 0.007,-0.504,-0.275,-0.302, 0.559, 1.047, 1.232, 2.262, 0.481, 0.446
 0.953, 0.804, 0.486, 0.804, 0.655, 0.875, 3.167,-0.006, 0.486, 1.171, 1.185, 1.922, 0.679,-0.006, 0.052, 0.107, 0.757,-0.472, 1.052, 0.533, 0.491, 0.170, 1.700
 0.420, 0.832, 0.462, 0.832, 1.321, 0.322,-0.095, 1.422, 0.462, 1.149, 0.921, 0.965, 0.814, 0.023, 0.185,-0.255,-0.333, 0.259, 0.876, 1.068, 1.528, 1.092, 0.507
 0.740, 0.793, 0.486, 0.793,-0.832, 2.149, 1.979, 0.658, 0.486, 1.174, 1.272, 1.902, 0.759, 0.076,-0.626, 0.523, 0.442, 0.019, 0.660, 0.433, 0.962, 0.023, 0.667
-1.233,-1.088, 0.483,-1.088,-2.016, 0.009,-2.133,-0.701, 0.483, 1.136, 0.948, 1.267, 0.752,-0.035,-0.369, 0.416,-0.357, 0.068, 0.754, 1.026, 1.237, 0.265, 0.643
-0.650,-0.606, 0.437,-0.606,-1.550, 0.111,-2.476, 0.204, 0.437, 1.178, 0.967, 1.210, 0.670, 0.050,-0.273, 0.498,-0.684, 0.354, 1.401, 1.937, 2.808, 0.392, 0.881
 0.109,-0.300, 0.457,-0.300,-1.492, 0.632,-0.622,-0.189, 0.457, 1.194, 0.938, 1.162, 0.741,-0.052,-0.488, 0.414,-0.179,-0.004, 0.806, 0.809, 0.882, 0.498, 0.939
-1.349,-0.339, 0.449,-0.339, 1.270,-2.291,-0.072,-0.689, 0.449, 1.133, 1.918, 0.918, 0.777,-0.029, 0.703,-0.631, 0.140,-0.178, 0.984, 0.788, 0.087, 1.393, 1.075
-1.279,-0.975, 0.465,-0.975,-0.241,-2.022,-0.452,-1.287, 0.465, 0.921, 1.205, 0.965, 0.838, 0.009, 0.398,-0.347, 0.288,-0.146, 1.162, 1.848, 1.787, 1.469, 0.605
 0.491, 0.490, 0.442, 0.490, 0.679, 0.935, 1.229,-0.097, 0.442, 1.076, 0.996, 1.130, 0.660, 0.007, 0.053, 0.188, 0.303,-0.254, 1.081, 2.612, 0.706, 0.860, 0.883
-0.115,-0.664, 0.445,-0.664, 0.440,-2.093, 1.447,-1.558, 0.445, 0.984, 1.180, 1.242, 0.815, 0.068, 0.441,-0.533, 0.992,-0.280, 1.466, 0.743, 0.510, 2.298, 1.444
-0.925,-1.905, 0.560,-1.905,-2.506,-0.940,-1.618,-2.514, 0.560, 1.897, 0.942, 1.118, 1.081, 0.030,-0.328, 0.708, 0.132,-0.181, 1.215, 0.013, 3.423, 1.626, 0.607
 2.574, 2.469, 0.753, 2.469, 2.230, 0.994, 2.863, 2.531, 0.753, 1.891, 1.129, 1.889, 1.084, 0.046, 0.217,-0.474, 0.303, 0.093, 0.641, 0.005, 2.420, 0.005, 0.424
 2.635, 2.440, 0.666, 2.440, 0.988, 3.642, 2.527, 2.237, 0.666, 1.221, 1.967, 1.201, 1.104, 0.006,-0.605, 0.414, 0.102, 0.059, 0.947, 3.573, 0.079, 0.534, 0.357
 1.417, 1.139, 0.462, 1.139, 1.329, 2.047,-0.368, 1.520, 0.462, 1.180, 1.155, 1.137, 0.835, 0.037, 0.145, 0.358,-0.653, 0.168, 0.771, 0.439, 0.865, 0.842, 0.757
-1.640,-1.261, 0.502,-1.261,-1.251,-3.294, 0.538,-1.466, 0.502, 1.162, 1.913, 0.970, 0.842, 0.022,-0.036,-0.652, 0.992,-0.097, 1.294, 0.918, 0.099, 2.722, 0.998
 2.799, 2.589, 0.751, 2.589, 2.400, 2.700, 1.208, 2.695, 0.751, 1.930, 1.890, 1.167, 1.065, 0.045, 0.217, 0.260,-0.414, 0.081, 0.640, 0.011, 0.006, 2.050, 0.627
 2.499, 3.409, 1.038, 3.409, 2.680, 1.671, 2.982, 3.742, 1.038, 1.926, 1.177, 1.928, 1.879,-0.014, 0.165,-0.806, 0.190, 0.191, 1.030, 0.006, 5.164, 0.010, 0.009
-1.706,-1.382, 0.535,-1.382,-3.014,-1.276, 0.636,-2.268, 0.535, 1.931, 1.189, 0.972, 1.115, 0.034,-0.526, 0.115, 1.134,-0.276, 1.291, 0.085, 1.914, 2.550, 0.465
 2.649, 2.918, 0.760, 2.918, 3.270, 2.525, 2.004, 3.137, 0.760, 1.908, 1.154, 1.172, 1.854, 0.051, 0.284,-0.049,-0.362, 0.192, 0.575, 0.016, 0.840, 2.245, 0.002
-1.545,-1.109, 0.451,-1.109, 1.629,-3.531,-3.221,-0.642, 0.451, 1.887, 1.925, 1.902, 0.703,-0.022, 0.987,-0.768,-0.696, 0.184, 0.885, 0.023, 0.207, 0.068, 1.053
-1.501,-1.122, 0.472,-1.122,-0.928,-1.859,-0.229,-1.520, 0.472, 0.957, 1.172, 0.975, 0.895,-0.029, 0.036,-0.301, 0.489,-0.185, 1.084, 0.686, 0.906, 2.725, 0.754
-0.539,-0.573, 0.445,-0.573,-1.325,-0.402,-0.036,-0.636, 0.445, 1.168, 0.962, 0.918, 0.710,-0.010,-0.315, 0.044, 0.285,-0.032, 0.905, 0.417, 0.848, 1.612, 1.033
-0.496,-0.423, 0.441,-0.423,-0.679,-0.846,-2.790, 0.907, 0.441, 0.956, 0.954, 1.894, 0.691, 0.008,-0.144,-0.207,-0.808, 0.599, 1.077, 1.305, 0.873, 0.049, 1.088
 1.567, 1.560, 0.502, 1.560, 1.984, 1.817, 1.674, 1.234, 0.502, 1.292, 1.180, 1.127, 0.745, 0.038, 0.187, 0.109, 0.047,-0.076, 0.750, 0.268, 0.992, 1.154, 0.898
 0.588,-0.294, 0.443,-0.294, 1.850,-0.307, 0.936,-1.995, 0.443, 1.175, 1.136, 1.148, 0.824,-0.070, 0.958,-0.247, 0.437,-0.749, 1.733, 1.056, 2.448, 1.700, 1.050
 0.805, 1.182, 0.478, 1.182, 1.967, 1.633,-0.204, 1.557, 0.478, 1.215, 1.214, 0.946, 0.831,-0.065, 0.304,-0.023,-0.761, 0.079, 1.447, 0.323, 2.557, 1.882, 1.372
-0.350,-0.215, 0.429,-0.215,-1.922,-1.064, 0.777, 0.448, 0.429, 1.161, 0.978, 1.014, 0.661,-0.007,-0.735,-0.438, 0.451, 0.345, 1.317, 0.931, 1.559, 1.199, 1.221
 0.567, 0.047, 0.447, 0.047,-0.003, 1.077, 0.263,-0.597, 0.447, 0.976, 0.989, 0.977, 0.725, 0.008, 0.001, 0.510, 0.056,-0.263, 1.055, 0.974, 1.403, 2.007, 0.643
 2.355, 2.826, 0.773, 2.826, 3.337, 2.179, 0.727, 3.936, 0.773, 1.893, 1.934, 1.026, 1.885, 0.035, 0.319, 0.168,-0.851, 0.270, 0.665, 0.008, 0.009, 2.668, 0.027
 2.390, 3.810, 1.040, 3.810, 3.289, 1.043, 3.662, 4.268, 1.040, 1.890, 1.202, 1.971, 1.869,-0.228, 0.191,-1.952, 0.210, 0.206, 4.393, 0.002,21.667, 0.021, 0.008
 0.114,-0.434, 0.445,-0.434,-1.095, 1.089,-0.304,-0.940, 0.445, 1.237, 1.160, 1.047, 0.710,-0.023,-0.268, 0.624, 0.011,-0.240, 0.631, 0.273, 0.688, 0.559, 0.688
-0.105, 0.253, 0.447, 0.253, 1.461, 1.170,-0.837,-0.155, 0.447, 1.162, 1.157, 1.008, 0.678,-0.056, 0.489, 0.372,-0.489,-0.326, 1.514, 0.964, 0.533, 1.547, 2.233
-1.588,-2.204, 0.654,-2.204,-3.090,-1.102,-1.395,-3.310, 0.654, 1.985, 0.991, 1.155, 1.862, 0.019,-0.336, 0.635, 0.386,-0.295, 1.102, 0.077, 2.866, 2.603, 0.008
 0.687, 1.573, 0.521, 1.573, 2.521, 1.179, 0.489, 2.136, 0.521, 1.244, 1.037, 1.013, 1.068, 0.002, 0.038,-0.110,-0.322, 0.201, 1.112, 3.827, 0.733, 0.807, 0.470
 0.518, 0.554, 0.445, 0.554, 1.151, 0.336, 1.047, 0.279, 0.445, 1.156, 0.949, 1.200, 0.671,-0.093,-0.219,-0.096, 0.147,-0.149, 1.483, 4.836, 1.368, 0.272, 1.032
 0.555, 0.413, 0.455, 0.413, 1.066, 0.413, 0.368, 0.114, 0.455, 1.062, 1.011, 0.933, 0.743, 0.005, 0.228, 0.021,-0.019,-0.102, 0.811, 0.459, 1.211, 1.436, 0.742
 1.326, 2.094, 0.637, 2.094, 1.464, 1.990, 1.116, 3.403, 0.637, 1.182, 1.162, 1.167, 1.864, 0.013,-0.287,-0.017,-0.279, 0.324, 0.888, 2.156, 1.135, 1.545, 0.012
-0.456,-0.243, 0.446,-0.243, 1.057, 0.037, 0.262,-1.244, 0.446, 1.170, 0.995, 0.921, 0.815,-0.004, 0.370, 0.193, 0.237,-0.409, 0.874, 0.367, 1.476, 1.399, 0.575
-0.313, 0.090, 0.431, 0.090,-1.417, 0.682, 0.346, 0.329, 0.431, 1.164, 0.929, 1.047, 0.691,-0.013,-0.650, 0.284, 0.123, 0.089, 0.998, 1.036, 1.717, 0.631, 0.863
 1.749, 1.149, 0.478, 1.149, 1.214,-0.193,-0.229, 2.844, 0.478, 1.162, 1.081, 1.065, 1.110, 0.030, 0.048,-0.491,-0.483, 0.538, 0.878, 1.049, 0.895, 0.686, 0.589
-1.071,-0.823, 0.480,-0.823,-1.073,-1.625, 0.170,-0.807, 0.480, 1.232, 1.140, 0.997, 0.749, 0.030,-0.149,-0.341, 0.602, 0.019, 1.136, 0.399, 0.523, 2.906, 1.052
 0.667, 0.566, 0.466, 0.566, 0.880, 0.087,-0.120, 1.091, 0.466, 1.028, 0.931, 1.085, 0.817, 0.040, 0.073,-0.194,-0.234, 0.278, 1.278, 1.398, 1.197, 0.449, 1.919
 0.552, 0.606, 0.481, 0.606, 0.035, 1.001, 0.381, 0.924, 0.481, 1.027, 1.167, 0.955, 0.872,-0.017,-0.454, 0.204,-0.057, 0.111, 1.083, 3.021, 0.457, 0.947, 0.770
 2.398, 4.288, 1.846, 4.288, 2.392, 2.566, 2.932, 3.242, 1.846, 1.889, 1.899, 1.970, 1.864, 0.103, 0.096, 0.103, 0.114, 0.100, 0.002, 0.000, 0.001, 0.007, 0.001
 1.272, 1.642, 0.579, 1.642, 1.477, 0.491, 2.661, 2.035, 0.579, 1.235, 0.996, 1.892, 1.101, 0.050, 0.043,-0.534, 0.414, 0.163, 0.643, 0.474, 1.983, 0.010, 0.342
-1.841,-1.638, 0.574,-1.638,-1.594,-2.198,-3.185,-0.610, 0.574, 1.229, 1.890, 1.904, 0.729, 0.095, 0.004,-0.327,-0.525, 0.661, 1.824, 1.107, 0.008, 0.040, 3.677
-0.211,-0.171, 0.435,-0.171, 0.867,-1.343,-0.588, 0.091, 0.435, 0.945, 0.960, 0.971, 0.696,-0.007, 0.454,-0.543,-0.225, 0.139, 0.972, 0.874, 1.172, 1.372, 0.744
 2.914, 3.355, 1.033, 3.355, 2.348, 2.050, 2.962, 3.485, 1.033, 1.891, 1.159, 1.920, 1.856, 0.041, 0.149,-0.501, 0.190, 0.182, 0.548, 0.002, 2.813, 0.011, 0.002
-0.368,-0.269, 0.441,-0.269,-0.511, 0.326,-1.269, 0.005, 0.441, 0.981, 0.985, 1.165, 0.707, 0.013,-0.124, 0.266,-0.399, 0.160, 0.931, 0.783, 1.252, 0.402, 1.236
-1.390,-1.468, 0.494,-1.468,-1.506,-1.435,-2.282,-1.121, 0.494, 1.167, 0.961, 1.891, 0.745,-0.043,-0.062,-0.020,-0.370, 0.118, 0.722, 0.837, 1.029, 0.012, 1.002
-1.674,-2.297, 0.653,-2.297,-1.161,-1.683,-3.444,-2.530, 0.653, 1.148, 1.238, 1.948, 1.100,-0.030, 0.440, 0.061,-0.402,-0.125, 0.754, 2.573, 0.552, 0.069, 0.376
-0.866,-0.317, 0.440,-0.317,-0.024,-1.737, 0.984,-0.499, 0.440, 0.947, 1.193, 1.006, 0.713, 0.035, 0.166,-0.551, 0.756,-0.098, 1.468, 1.194, 1.679, 2.375, 1.074
-0.090,-0.361, 0.438,-0.361,-0.508,-0.889,-0.971, 0.361, 0.438, 0.988, 0.984, 0.951, 0.726, 0.037,-0.076,-0.222,-0.280, 0.382, 1.030, 1.197, 0.766, 0.936, 1.226
-0.745,-0.911, 0.476,-0.911,-0.823,-1.431, 1.381,-2.054, 0.476, 1.024, 1.166, 0.929, 0.846, 0.041,-0.013,-0.238, 1.327,-0.435, 1.591, 1.307, 0.638, 2.461, 1.071
-0.449,-0.027, 0.442,-0.027, 1.435,-0.101,-0.468,-0.568, 0.442, 1.130, 1.004, 1.102, 0.717,-0.016, 0.631, 0.010,-0.162,-0.280, 1.448, 0.796, 1.290, 0.513, 2.384
 0.533, 0.359, 0.424, 0.359, 0.916, 1.529,-0.225,-0.136, 0.424, 0.949, 1.146, 0.953, 0.669,-0.014, 0.272, 0.479,-0.317,-0.253, 1.291, 1.050, 1.005, 1.658, 1.497
 0.863, 0.877, 0.453, 0.877, 0.578,-1.271, 3.567, 1.417, 0.453, 0.976, 1.136, 2.039, 0.732, 0.013,-0.222,-0.960, 0.791, 0.228, 1.421, 2.275, 0.735, 0.612, 1.236
 2.335, 2.314, 0.562, 2.314, 0.841, 2.450, 1.954, 3.961, 0.562, 0.993, 1.136, 1.192, 1.853,-0.002,-0.861, 0.090,-0.014, 0.388, 1.092, 3.707, 0.892, 0.613, 0.013
 0.560, 0.203, 0.435, 0.203, 1.354, 0.016,-1.643, 0.582, 0.435, 1.161, 0.999, 1.172, 0.679, 0.009, 0.466,-0.032,-0.809, 0.210, 1.065, 0.535, 0.813, 1.109, 1.215
-1.825,-2.545, 0.760,-2.545,-2.439,-1.571,-3.081,-2.220, 0.760, 1.896, 1.215, 1.895, 1.100,-0.052,-0.232, 0.152,-0.323, 0.073, 0.588, 0.006, 0.731, 0.009, 1.137
 0.625, 0.829, 0.467, 0.829, 0.586, 1.396, 1.327, 0.410, 0.467, 1.075, 0.986, 1.161, 0.706, 0.005,-0.038, 0.317, 0.156,-0.205, 1.012, 0.472, 1.326, 1.290, 1.210
 2.587, 2.871, 0.764, 2.871, 0.940, 3.367, 3.004, 3.876, 0.764, 0.939, 1.912, 1.953, 1.900, 0.033,-0.872, 0.301, 0.244, 0.246, 0.645, 2.467, 0.022, 0.024, 0.032
-1.200,-0.423, 0.429,-0.423,-1.044, 0.201,-1.534, 0.144, 0.429, 0.961, 0.939, 1.129, 0.733, 0.000,-0.269, 0.287,-0.468, 0.225, 1.032, 1.260, 0.876, 0.738, 1.211
-0.908,-0.501, 0.452,-0.501, 2.132,-0.151,-2.530,-1.032, 0.452, 1.284, 0.934, 1.912, 0.763, 0.001, 0.976, 0.165,-0.658,-0.240, 1.010, 1.102, 1.140, 0.085, 0.812
 0.590, 1.136, 0.446, 1.136, 0.855, 1.476, 2.011, 0.771, 0.446, 0.928, 1.154, 1.151, 0.677,-0.052,-0.205, 0.058, 0.363,-0.238, 1.385, 1.873, 1.622, 0.443, 1.790
 2.171, 1.490, 0.520, 1.490, 3.034, 0.345, 1.382, 1.554, 0.520, 1.903, 0.923, 1.167, 0.834,-0.081, 0.525,-0.729, 0.004,-0.102, 1.577, 0.038, 2.912, 0.998, 2.010
 0.681, 0.313, 0.438, 0.313, 0.486, 1.446, 1.004,-0.627, 0.438, 1.027, 1.165, 0.989, 0.706, 0.021, 0.151, 0.473, 0.309,-0.414, 1.344, 3.047, 0.967, 1.188, 0.894
-1.159,-1.534, 0.515,-1.534,-2.609,-1.853, 0.933,-2.069, 0.515, 1.151, 1.193, 1.189, 1.084, 0.056,-0.445,-0.180, 0.777, 0.063, 1.460, 0.629, 0.413, 0.898, 2.574
 0.028,-0.092, 0.430,-0.092,-1.268,-0.198, 0.442, 0.165, 0.430, 1.202, 0.923, 0.949, 0.700,-0.045,-0.443,-0.049, 0.254, 0.005, 1.321, 1.593, 1.297, 1.095, 1.612
 0.132, 0.491, 0.469, 0.491,-0.304, 2.230,-0.243, 0.412, 0.469, 1.128, 1.250, 1.037, 0.724,-0.043,-0.301, 0.587,-0.500,-0.001, 1.107, 1.025, 0.361, 3.105, 0.580
 1.930, 4.480, 1.842, 4.480, 3.042, 2.337, 2.410, 3.740, 1.842, 1.891, 1.890, 1.888, 1.868, 0.104, 0.119, 0.085, 0.089, 0.114, 0.001, 0.001, 0.001, 0.000, 0.002
 0.706,-0.155, 0.433,-0.155,-0.225,-1.216, 0.184, 0.308, 0.433, 0.955, 0.932, 0.956, 0.700,-0.010,-0.022,-0.528, 0.163, 0.169, 0.971, 1.337, 1.377, 0.873, 0.794
 1.611, 2.473, 0.655, 2.473, 1.498, 3.249, 0.672, 4.205, 0.655, 1.284, 1.903, 0.994, 1.899,-0.087,-0.582, 0.358,-0.942, 0.366, 1.623, 4.222, 0.017, 3.389, 0.057
-0.011,-0.133, 0.442,-0.133,-1.445, 0.040, 1.078,-0.169, 0.442, 1.122, 1.008, 0.978, 0.731, 0.015,-0.562, 0.093, 0.526, 0.008, 0.858, 0.737, 0.535, 1.031, 0.931
 0.350, 0.289, 0.439, 0.289, 1.009, 2.067,-1.426,-0.053, 0.439, 1.093, 1.153, 1.173, 0.691,-0.011, 0.256, 0.763,-0.764,-0.156, 0.973, 0.631, 0.743, 1.117, 0.778
 0.107, 0.428, 0.449, 0.428, 0.486,-0.546, 1.528, 0.397, 0.449, 1.023, 1.012, 1.171, 0.721, 0.034, 0.048,-0.366, 0.432, 0.027, 0.732, 0.749, 0.622, 0.431, 0.974
 1.284, 1.238, 0.520, 1.238, 0.466, 2.816, 2.109, 0.596, 0.520, 0.962, 1.894, 1.886, 0.741, 0.008,-0.307, 0.545, 0.387,-0.292, 0.982, 1.251, 0.021, 0.004, 1.655
 1.643, 1.850, 0.532, 1.850, 2.550, 0.774, 2.214, 1.887, 0.532, 1.898, 1.043, 1.163, 0.836, 0.023, 0.344,-0.314,-0.053, 0.068, 0.858, 0.015, 0.782, 2.507, 0.694
-0.875,-0.703, 0.453,-0.703,-0.834,-0.747, 0.510,-1.322, 0.453, 0.981, 1.074, 1.146, 0.838,-0.027,-0.081,-0.039, 0.507,-0.261, 0.588, 0.630, 0.575, 0.842, 0.437
 1.630, 1.136, 0.496, 1.136, 2.320, 1.201,-0.507, 1.602, 0.496, 1.923, 1.153, 0.968, 0.817, 0.012, 0.431, 0.092,-0.817, 0.177, 0.918, 0.041, 0.687, 1.699, 0.857
 1.243, 1.213, 0.474, 1.213, 1.457, 1.272, 0.945, 1.232, 0.474, 1.158, 1.186, 0.984, 0.726, 0.002, 0.149,-0.048,-0.118, 0.013, 0.928, 0.607, 1.680, 1.090, 0.952
 1.439, 1.361, 0.497, 1.361, 0.593, 1.294, 1.424, 1.761, 0.497, 1.037, 1.165, 1.147, 0.821,-0.069,-0.580, 0.038, 0.046, 0.076, 1.452, 3.348, 0.774, 0.989, 1.418
 1.288, 1.131, 0.451, 1.131,-0.132, 3.191, 0.658, 1.272, 0.451, 1.005, 1.904, 0.954, 0.728, 0.024,-0.531, 0.678,-0.165, 0.069, 0.864, 1.157, 0.066, 0.945, 0.911
 2.946, 3.524, 1.031, 3.524, 2.631, 1.491, 3.112, 4.044, 1.031, 1.938, 1.170, 1.889, 1.866, 0.048, 0.149,-0.547, 0.203, 0.218, 0.500, 0.007, 2.419, 0.002, 0.006
-0.156, 0.332, 0.448, 0.332, 2.563, 0.490, 0.476,-0.683, 0.448, 1.888, 1.022, 1.029, 0.697,-0.023, 0.758, 0.092, 0.088,-0.527, 1.092, 0.032, 0.613, 0.754, 1.654
 2.081, 1.871, 0.632, 1.871, 1.160, 1.494, 2.898, 1.831, 0.632, 1.143, 1.161, 1.909, 1.074, 0.005,-0.172,-0.130, 0.395,-0.033, 0.940, 1.193, 1.413, 0.034, 1.219
-1.227,-0.468, 0.459,-0.468,-1.073,-0.980, 0.005,-0.149, 0.459, 1.125, 1.135, 1.141, 0.673,-0.005,-0.255,-0.222, 0.175, 0.139, 0.981, 0.838, 0.808, 1.588, 1.077
